geracao_primeira_avaliacao,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,criterion,class_weight,threshold,fitness,accuracy,precision,recall,f1,roc_auc
6,200,12.0,2,15,log2,gini,balanced,0.5,0.6832229873523332,0.69415,0.5004944064214669,0.7023644328354148,0.5844899807539907,0.7672479934007975
6,200,12.0,30,15,0.3,gini,balanced,0.5,0.6805569093084912,0.6923666666666667,0.49843024711569944,0.7041057872826708,0.5836791771923493,0.7669802305687426
6,300,12.0,30,15,log2,log_loss,balanced_subsample,0.5,0.6814647049735824,0.6953333333333334,0.5018862023807197,0.6986368459717575,0.5841390449757717,0.7673456431742398
6,650,,16,15,log2,log_loss,balanced_subsample,0.5,0.6732580251595657,0.6996416666666667,0.5071702686325995,0.6832095339155987,0.5821731217323766,0.7646471935113335
6,100,6.0,12,8,0.3,gini,balanced_subsample,0.4,0.5970074870249635,0.6189166666666667,0.4349803717062854,0.8170217397219275,0.5677121736335621,0.7562932345898269
6,200,12.0,30,15,log2,gini,balanced,0.55,0.6365375841507811,0.7231666666666666,0.543048617034239,0.6063178516039507,0.5729418419293464,0.7672479934007975
6,800,16.0,30,15,log2,gini,balanced,0.5,0.6799675566704326,0.696775,0.5036066219944817,0.6952629717301989,0.5841153006526236,0.7674585167842243
6,100,8.0,2,4,0.3,gini,balanced,0.5,0.6669378420636548,0.6883083333333333,0.4937648683907605,0.7002693657660599,0.5791599626450038,0.7621556075756225
6,200,6.0,4,15,sqrt,gini,balanced,0.5,0.6406926797324957,0.6751666666666667,0.479594641646356,0.7120779256115147,0.5731587131249863,0.7564828639084245
6,400,12.0,12,15,log2,log_loss,balanced_subsample,0.5,0.6816165644328802,0.6951916666666667,0.5017186828639506,0.6989633499306179,0.5841396168495253,0.767364687636978
6,200,12.0,30,10,sqrt,log_loss,balanced,0.5,0.6826421488956252,0.6937,0.49997091614154143,0.7016025902647403,0.5838692147450412,0.7672735462795877
6,200,12.0,30,15,log2,entropy,balanced,0.6,0.5876531819959998,0.7403416666666667,0.5868525648987704,0.514216526542051,0.5481386951288484,0.7672565460536894
6,400,8.0,30,4,log2,gini,balanced_subsample,0.35,0.5691471436138567,0.5685583333333334,0.40630302425391757,0.8860773270209235,0.5571361361789487,0.7626618283716855
6,200,6.0,30,4,sqrt,entropy,balanced,0.5,0.6407636857587315,0.6766583333333334,0.4810307139416843,0.7065273583108862,0.5723700887198986,0.7562156800779785
6,400,12.0,2,15,sqrt,gini,balanced_subsample,0.7,0.47326006517927827,0.7452833333333333,0.6710155343026148,0.33025875438739694,0.4426534407935524,0.7673903738675356
6,300,12.0,30,10,0.3,log_loss,balanced_subsample,0.5,0.6815217745642754,0.6946833333333333,0.5011214041930766,0.6991266019100482,0.5837915208797201,0.7671093897633512
6,400,,2,15,sqrt,entropy,balanced,0.5,0.6775111864797302,0.6956583333333334,0.5022890520167338,0.6925693140695998,0.582278191446774,0.7646861508575125
6,200,12.0,4,5,0.3,log_loss,balanced,0.5,0.6815206762963003,0.6937166666666666,0.49999027937088086,0.6997524011645307,0.583240730241524,0.76671727183217
6,200,12.0,12,15,0.5,entropy,balanced,0.7,0.4874912715725057,0.7456833333333334,0.6588696937267492,0.35178080700895165,0.45867035617993474,0.7663552062579884
6,200,12.0,30,15,sqrt,entropy,balanced,0.5,0.6819071280862081,0.6929,0.4990452309769505,0.7039697439664789,0.5840538161132306,0.7672565460536894
6,650,20.0,12,15,0.3,gini,balanced_subsample,0.45,0.6541487720938666,0.6706,0.4759702810827661,0.7477756917802628,0.5816877262048384,0.7648113230630581
6,100,12.0,6,20,0.5,gini,balanced_subsample,0.5,0.678684416382106,0.693875,0.5001762839346574,0.6948004244551466,0.5816392770508046,0.7661297690481945
7,200,12.0,30,20,0.5,gini,balanced_subsample,0.5,0.6802510085245221,0.6940166666666666,0.5003415500517204,0.6975212907789841,0.5827025798386181,0.7662226148895758
7,100,,6,4,0.3,gini,balanced_subsample,0.5,0.6301254132508395,0.6974333333333333,0.5049460931421585,0.6180447854596903,0.5558002397905503,0.7410607514272551
7,200,12.0,30,15,sqrt,gini,balanced,0.5,0.6832229873523332,0.69415,0.5004944064214669,0.7023644328354148,0.5844899807539907,0.7672479934007975
7,200,12.0,4,15,sqrt,gini,balanced,0.5,0.6832229873523332,0.69415,0.5004944064214669,0.7023644328354148,0.5844899807539907,0.7672479934007975
7,650,,2,15,sqrt,gini,balanced_subsample,0.45,0.6558104673829339,0.67145,0.47680452628473247,0.7475036051478791,0.5822277794261009,0.7646258346763727
7,100,12.0,12,15,log2,gini,balanced,0.5,0.6830346306565298,0.6939916666666667,0.5003102097793632,0.7021195548662694,0.584279584743748,0.7671878221743367
7,300,6.0,30,10,sqrt,gini,balanced,0.7,0.40490472519710546,0.7376333333333334,0.7129921578138896,0.23995320109923,0.3590651846423191,0.7568249172390249
7,200,16.0,12,5,sqrt,gini,balanced_subsample,0.5,0.6679010121992764,0.7016416666666667,0.5097946222368855,0.6726797812423476,0.5800185339417471,0.7647582018307837
7,650,12.0,2,15,sqrt,gini,balanced,0.5,0.682927451082442,0.693925,0.5002326934264107,0.7019018855603624,0.5841513535545667,0.7673047860556356
7,200,10.0,2,15,0.5,gini,balanced_subsample,0.5,0.6735790660754236,0.6881166666666667,0.49364506808181147,0.7112072483878867,0.582783376438063,0.7656426208233307
7,400,6.0,30,15,log2,entropy,balanced,0.5,0.6416686172956333,0.6762333333333334,0.4806554476250161,0.7095203112671075,0.5730830934224117,0.7565946157947167
7,200,12.0,2,15,sqrt,log_loss,balanced,0.5,0.6819071280862081,0.6929,0.4990452309769505,0.7039697439664789,0.5840538161132306,0.7672565460536894
7,300,12.0,30,10,0.5,log_loss,balanced,0.5,0.6769782028868305,0.6911916666666666,0.4970770354986347,0.7033167360487579,0.5824798602895611,0.766350570323007
7,650,16.0,30,2,log2,log_loss,balanced_subsample,0.5,0.6710995081550816,0.70165,0.5097265121606971,0.6780126792370691,0.5819476879962634,0.7656379843980857
7,300,8.0,6,15,sqrt,gini,balanced,0.5,0.6714193168067663,0.69075,0.4965406306323766,0.6971131608304084,0.5799755523361101,0.7625778698699854
7,200,12.0,30,15,log2,entropy,balanced,0.7,0.4773895120548689,0.7457583333333333,0.6690125595495886,0.33624466029983946,0.4475509280217293,0.7672565460536894
7,100,12.0,4,4,0.3,entropy,balanced,0.5,0.6797844207226712,0.6957166666666666,0.5023475100677733,0.6957799363317281,0.5834493143808893,0.7665946202365072
7,200,6.0,30,15,log2,log_loss,balanced_subsample,0.5,0.6407444233194071,0.6762833333333333,0.48066727014095434,0.7079422087992817,0.5725760309845518,0.7562523191298245
7,650,8.0,12,15,sqrt,gini,balanced_subsample,0.4,0.6026596594328444,0.6151583333333334,0.43324080892766104,0.832367425788371,0.5698691379872398,0.762607834306334
7,200,12.0,12,15,0.3,entropy,balanced,0.45,0.6468709387965932,0.6597583333333333,0.4665078060805259,0.772372323347754,0.5816829400735634,0.7671315964279325
7,800,12.0,4,15,0.3,gini,balanced_subsample,0.5,0.6807733187257285,0.6948083333333334,0.5012705735173384,0.697738960084891,0.5834082196767185,0.767073283138048
7,300,12.0,2,5,log2,log_loss,balanced,0.5,0.6812639039525581,0.6947833333333333,0.5012396290873596,0.698609637308519,0.583691377389802,0.7671286157871359
7,200,12.0,30,5,0.3,log_loss,balanced_subsample,0.5,0.6807839116758931,0.69535,0.5019087331884654,0.6975757081054608,0.5837830452899788,0.7669597177657688
7,300,12.0,30,15,log2,gini,balanced,0.5,0.6826962697136579,0.6945,0.5009037373914057,0.7012488776426414,0.5843820148289232,0.7672786813031697
7,650,10.0,16,4,log2,entropy,balanced,0.6,0.579355785647107,0.7404916666666667,0.5899301326838023,0.5008298642287704,0.5417408579206828,0.7658403574718216
8,200,12.0,12,5,log2,entropy,balanced_subsample,0.5,0.6786336741891134,0.6962166666666667,0.5029506384826415,0.6933583653035127,0.5830016014641959,0.7668877174530955
8,100,12.0,2,15,log2,log_loss,balanced,0.5,0.6807592572889568,0.69215,0.4981839844725868,0.7053573857916361,0.5839396328415362,0.7671942995403446
8,800,6.0,4,15,sqrt,log_loss,balanced_subsample,0.5,0.6412105444229236,0.6756583333333334,0.4800823166250184,0.7109079530922646,0.5731269947464821,0.7567969354296925
8,200,12.0,12,1,sqrt,log_loss,balanced_subsample,0.35,0.5858984427714957,0.5848583333333334,0.41562031726347337,0.8754115310314804,0.5636403451145272,0.7665220629840983
8,200,30.0,4,15,sqrt,log_loss,balanced,0.35,0.5875737954849993,0.5916583333333333,0.41915938432294003,0.8639566838081245,0.5644626556569814,0.7645428897134754
8,300,8.0,2,15,log2,gini,balanced_subsample,0.5,0.6695396975465825,0.6900666666666667,0.4957509824038406,0.6968138655347863,0.5793331222006063,0.7626862263522625
8,650,30.0,24,5,log2,log_loss,balanced_subsample,0.4,0.6157022328960785,0.6449,0.4533407661065541,0.7744401817538704,0.5719021881090639,0.7558078498440375
8,100,12.0,8,10,log2,gini,balanced,0.5,0.6798875157669801,0.6956666666666667,0.5022883070456287,0.6957799363317281,0.5834093812739551,0.7670549201420636
8,200,12.0,12,15,0.3,gini,balanced,0.7,0.4835031133427131,0.7458333333333333,0.6633404733295021,0.34546839713764865,0.4543242566286185,0.7669802305687426
8,200,12.0,30,15,0.5,log_loss,balanced,0.5,0.6782317959289457,0.69165,0.4976038799822937,0.7034799880281882,0.5828974659572549,0.7663552062579884
8,300,12.0,8,15,0.3,gini,balanced,0.5,0.6804263521151901,0.6924833333333333,0.4985630798310413,0.7033167360487579,0.5834988713318284,0.7670319993264716
8,300,20.0,2,5,log2,log_loss,balanced,0.65,0.5423802828967129,0.740875,0.6052847041310011,0.4425216989089326,0.5112616506609245,0.7594680927576632
8,200,12.0,4,10,log2,entropy,balanced_subsample,0.5,0.6804122449123632,0.69575,0.5023839890120672,0.6966506135553561,0.5837798399416312,0.7671420673198545
8,100,12.0,12,15,sqrt,gini,balanced_subsample,0.3,0.5470093000965283,0.5318083333333333,0.38847690329690515,0.9207683726498517,0.5464174706333508,0.7671379384811174
8,200,30.0,12,15,log2,gini,balanced,0.5,0.6777309066682723,0.695375,0.5019508157956963,0.6930862786711289,0.5822333459046183,0.7646883099795151
8,800,12.0,30,15,log2,gini,balanced_subsample,0.3,0.5475523257507926,0.5316416666666667,0.38847732850163985,0.9217206758631948,0.5465854543987737,0.7673909131577725
8,650,12.0,2,15,log2,gini,balanced,0.5,0.682927451082442,0.693925,0.5002326934264107,0.7019018855603624,0.5841513535545667,0.7673047860556356
8,200,,30,5,sqrt,gini,balanced,0.5,0.6660155581374696,0.6923833333333334,0.49839988868790874,0.6822300220390172,0.5760033079874113,0.7576451137914837
8,400,12.0,30,15,0.5,log_loss,balanced,0.55,0.6415047022981181,0.7199666666666666,0.5373130791288481,0.6169020216036786,0.5743635212159595,0.7663589448466995
8,200,16.0,24,15,log2,entropy,balanced_subsample,0.5,0.6768202180406129,0.6987166666666667,0.505986527813868,0.6887601012162272,0.5833928694890645,0.7674412465863651
8,200,12.0,2,15,sqrt,entropy,balanced_subsample,0.6,0.5856050907136248,0.7405833333333334,0.5881044154053461,0.5106249829945855,0.5466328789467552,0.7673359387281391
8,300,12.0,30,15,log2,entropy,balanced,0.5,0.6814612587638799,0.6927916666666667,0.4989196280433692,0.7036432400076185,0.5838554189666655,0.767303675934854
8,100,16.0,30,15,log2,entropy,balanced,0.5,0.6807213142942581,0.69595,0.5026191363716623,0.6970587435039316,0.584081893210524,0.7672812470173266
8,200,12.0,4,4,0.3,gini,balanced,0.3,0.5526254312104386,0.5394583333333334,0.3921337839412656,0.9155443093080837,0.5490890399223256,0.7665448486502885
9,200,12.0,2,8,log2,log_loss,balanced,0.5,0.6819420523949615,0.69425,0.5006128762379127,0.7000789051233913,0.5837776517300056,0.7670929982817352
9,400,12.0,30,15,0.3,gini,balanced,0.45,0.6455485767927119,0.6589916666666666,0.46582149768753894,0.772807661959568,0.5812723198297297,0.7670417503476382
9,650,8.0,30,2,0.3,log_loss,balanced_subsample,0.3,0.5290464392485877,0.5103916666666667,0.3785469802362813,0.9328490191276902,0.5385515578489354,0.7624198112555357
9,800,12.0,12,15,0.5,gini,balanced_subsample,0.5,0.6801272995593637,0.6937916666666667,0.5000780457348006,0.6973580387995538,0.5824669052894722,0.7663044420508913
9,200,16.0,4,15,log2,entropy,balanced_subsample,0.5,0.6768202180406129,0.6987166666666667,0.505986527813868,0.6887601012162272,0.5833928694890645,0.7674412465863651
9,300,20.0,30,10,log2,gini,balanced,0.55,0.6384450909950782,0.7210583333333334,0.5393492969912184,0.6116235409354338,0.5732172227818082,0.7649973229583619
9,400,12.0,30,15,log2,log_loss,balanced,0.5,0.681628107477356,0.693,0.49915959892583217,0.7029902320898974,0.583794653953047,0.7672996359972952
9,200,12.0,2,15,log2,log_loss,balanced,0.55,0.6360443061555321,0.7234666666666667,0.5436041539401344,0.6053111310641308,0.5728005355441695,0.7672565460536894
9,300,12.0,12,15,sqrt,entropy,balanced,0.5,0.6814612587638799,0.6927916666666667,0.4989196280433692,0.7036432400076185,0.5838554189666655,0.767303675934854
9,200,12.0,12,15,sqrt,entropy,balanced_subsample,0.5,0.6817377218125347,0.69535,0.5019044828596543,0.6991266019100482,0.5843225542365944,0.7673359387281391
9,200,30.0,4,15,log2,entropy,balanced_subsample,0.5,0.6725842992651044,0.6999416666666667,0.507553971404269,0.6819035180801567,0.5819507494398068,0.7645699651883675
9,100,6.0,30,5,log2,gini,balanced,0.5,0.6326619680460894,0.669425,0.47390370502953283,0.7204037765624575,0.5717154486466645,0.756632895759674
9,200,12.0,30,10,0.3,log_loss,balanced_subsample,0.5,0.681388634666336,0.6948916666666667,0.5013664935774802,0.6988000979511877,0.5838438718330511,0.7671017161535452
9,200,,24,15,log2,gini,balanced_subsample,0.5,0.6722897661743186,0.6995666666666667,0.5070952853296625,0.6815770141212962,0.5815303185068251,0.7644840570707508
9,200,12.0,16,15,log2,entropy,balanced_subsample,0.65,0.5350538423595044,0.7464166666666666,0.626881245735843,0.42499931978341904,0.5065672125831037,0.7673359387281391
9,200,,4,15,log2,gini,balanced,0.5,0.6780792813470429,0.6957666666666666,0.5024144115734079,0.6935760346094196,0.5827180249171334,0.7646186331906559
9,200,12.0,30,15,0.5,gini,balanced_subsample,0.5,0.679749485364779,0.693825,0.5001171920778156,0.6966778222185944,0.582256028925197,0.7662706267554095
9,300,16.0,12,15,sqrt,gini,balanced,0.5,0.6799556015581925,0.6963833333333334,0.5031398255871179,0.6954262237096291,0.583858735380117,0.7674247210992966
9,200,12.0,8,15,sqrt,entropy,balanced,0.5,0.6819071280862081,0.6929,0.4990452309769505,0.7039697439664789,0.5840538161132306,0.7672565460536894
9,100,12.0,30,1,log2,gini,balanced,0.5,0.682236499883059,0.6940333333333333,0.500359425696023,0.7007319130411123,0.5838320638375045,0.7670300794532285
9,100,12.0,16,15,log2,entropy,balanced,0.5,0.6807592572889568,0.69215,0.4981839844725868,0.7053573857916361,0.5839396328415362,0.7671942995403446
9,300,30.0,30,10,log2,entropy,balanced,0.5,0.674023992366521,0.6939583333333333,0.5002769863880975,0.6879982586455528,0.5793097128194554,0.7625274485207423
9,200,8.0,30,15,sqrt,log_loss,balanced,0.5,0.6686212890249464,0.6893583333333333,0.4949487159713118,0.6985008026555656,0.579366064476817,0.7623547061770932
9,800,12.0,30,15,log2,entropy,balanced_subsample,0.7,0.4734265906928321,0.745525,0.6719787516600265,0.33042200636682717,0.44300957592339263,0.7673352602029684
9,500,10.0,30,15,log2,gini,balanced,0.5,0.6785101913248068,0.6921083333333333,0.4981275577175508,0.7021195548662694,0.5827884865115124,0.7658589209857213
9,200,8.0,4,15,0.5,gini,balanced_subsample,0.5,0.662325841798714,0.6859916666666667,0.4911706500228345,0.702310015508938,0.5780639381893511,0.7621034132688704
9,100,12.0,30,15,log2,log_loss,balanced,0.5,0.6807592572889568,0.69215,0.4981839844725868,0.7053573857916361,0.5839396328415362,0.7671942995403446
10,300,,12,15,0.5,entropy,balanced,0.5,0.6705589496875619,0.69395,0.500269122660128,0.682801403967023,0.5774540936076211,0.760248359280461
10,200,12.0,24,15,sqrt,log_loss,balanced,0.5,0.6819071280862081,0.6929,0.4990452309769505,0.7039697439664789,0.5840538161132306,0.7672565460536894
10,200,24.0,12,15,0.3,entropy,balanced,0.5,0.6750552184142068,0.6958916666666667,0.502582131648989,0.6884608059206051,0.5810170036395366,0.7637710186322942
10,300,,30,15,0.5,gini,balanced_subsample,0.5,0.6639072246799598,0.699375,0.5069928627418623,0.6687345250727832,0.5767385106358015,0.7598205408258674
10,200,12.0,16,15,sqrt,entropy,balanced_subsample,0.35,0.5852560964924839,0.5825166666666667,0.41441672545372926,0.8791119092318994,0.5632943391621192,0.7673359387281391
10,100,12.0,12,15,log2,entropy,balanced_subsample,0.5,0.6813272255562525,0.694675,0.5011122819341998,0.6987184719614725,0.5836429959431357,0.7672440575625965
10,200,12.0,2,8,log2,gini,balanced,0.35,0.5857850368430283,0.58325,0.41482595119694693,0.8783772753244633,0.5635211562630917,0.7672280546967939
10,800,12.0,24,1,log2,gini,balanced,0.5,0.6815449247274894,0.694025,0.5003503581438804,0.6994258972056703,0.5833721022591882,0.7671665612287251
10,200,12.0,24,15,log2,gini,balanced_subsample,0.5,0.6811739441161104,0.6950166666666666,0.5015144705215641,0.6982831333496585,0.5837636194072288,0.767269793146382
10,300,12.0,12,15,0.5,gini,balanced_subsample,0.5,0.6799121822924581,0.6941083333333333,0.5004494294200407,0.6968410741980247,0.5825381842168113,0.7662889745532147
10,800,6.0,12,15,sqrt,entropy,balanced_subsample,0.5,0.6412105444229236,0.6756583333333334,0.4800823166250184,0.7109079530922646,0.5731269947464821,0.7567969354296925
10,300,12.0,2,15,sqrt,entropy,balanced,0.7,0.47627313666393456,0.7454583333333333,0.6687506795694248,0.33469376649525207,0.4461167425245254,0.767303675934854
10,200,6.0,8,10,log2,gini,balanced,0.7,0.40315516849594946,0.7374083333333333,0.7142740353172008,0.23772209071368325,0.35672144534041034,0.7566551762906756
10,800,12.0,12,20,0.5,entropy,balanced_subsample,0.5,0.6801112014554888,0.6933666666666667,0.4995818828883141,0.6989633499306179,0.5826887744686642,0.7664291834779327
10,800,12.0,24,15,sqrt,gini,balanced_subsample,0.35,0.5860509593542982,0.5837416666666667,0.41508389952645663,0.8776698500802655,0.5636133315860743,0.7673909131577725
10,200,12.0,2,8,log2,gini,balanced,0.5,0.682317895522282,0.6944833333333333,0.500885093469761,0.7005958697249204,0.5841424682395644,0.7672280546967939
10,200,12.0,30,15,log2,log_loss,balanced,0.45,0.6461138789299494,0.659025,0.4658811576152863,0.7735150872037657,0.5815187931475326,0.7672565460536894
10,100,12.0,2,15,sqrt,entropy,balanced_subsample,0.5,0.6813272255562525,0.694675,0.5011122819341998,0.6987184719614725,0.5836429959431357,0.7672440575625965
10,300,10.0,12,15,log2,log_loss,balanced,0.5,0.6796586916665671,0.69285,0.4989829326410818,0.7008135390308274,0.5829221925496764,0.7658003042225128
10,200,12.0,30,8,0.5,gini,balanced,0.5,0.6775683036788321,0.6919916666666667,0.4979892502223425,0.7008135390308274,0.5822435716304041,0.7662025567246137
10,500,12.0,2,15,log2,log_loss,balanced_subsample,0.3,0.5465889247818938,0.53005,0.38775930053145896,0.923108317688352,0.5461174425342863,0.7673453919957264
10,200,12.0,12,15,sqrt,entropy,balanced,0.5,0.6819071280862081,0.6929,0.4990452309769505,0.7039697439664789,0.5840538161132306,0.7672565460536894
10,200,12.0,12,2,sqrt,entropy,balanced_subsample,0.7,0.4680906742751083,0.7447083333333333,0.6734717023931043,0.32313008461894266,0.43672201077463363,0.766662131856776
10,200,,4,10,log2,log_loss,balanced,0.5,0.6716572785657668,0.693725,0.5,0.6845155497510408,0.5778865038073252,0.7610373201424039
10,650,12.0,4,15,sqrt,gini,balanced,0.5,0.682927451082442,0.693925,0.5002326934264107,0.7019018855603624,0.5841513535545667,0.7673047860556356
10,200,12.0,16,20,log2,entropy,balanced,0.5,0.6830068016343835,0.6938,0.5000872076122556,0.7021195548662694,0.5841274871539489,0.7672590231935105
11,100,12.0,2,15,log2,gini,balanced,0.5,0.6830346306565298,0.6939916666666667,0.5003102097793632,0.7021195548662694,0.584279584743748,0.7671878221743367
11,200,,2,15,log2,entropy,balanced,0.5,0.6772390380631943,0.6955583333333333,0.5021714240593785,0.6921611841210241,0.5820548901168046,0.7646001526947686
11,200,6.0,12,10,sqrt,gini,balanced,0.5,0.6431653258264213,0.6772583333333333,0.48170912322274884,0.7079694174625201,0.5733234915004021,0.7566551762906756
11,500,12.0,2,1,log2,gini,balanced_subsample,0.5,0.6756866548114592,0.6975666666666667,0.5045981368070378,0.6882431366146982,0.5822840174029142,0.765168152455883
11,200,12.0,12,15,0.5,entropy,balanced_subsample,0.5,0.6792207650621827,0.69325,0.49944512586881606,0.6979838380540364,0.5822552090426256,0.7662448939497858
11,500,12.0,30,4,log2,gini,balanced,0.5,0.6819560807804412,0.6946,0.5010225745505541,0.6998884444807226,0.5839898290462461,0.767237328200969
11,200,12.0,4,15,log2,entropy,balanced,0.3,0.5445121752143186,0.5287833333333334,0.3870198070666134,0.9224008924441542,0.5452600765593335,0.7672565460536894
11,400,12.0,2,8,0.5,gini,balanced,0.5,0.6763784922702311,0.6914666666666667,0.4973846242930765,0.7011400429896879,0.5819425938890269,0.7660537846880415
11,800,12.0,30,2,log2,gini,balanced,0.5,0.6817592192160139,0.6942,0.5005547445255475,0.699697983838054,0.5836056644880174,0.7672537085699375
11,800,12.0,12,15,log2,log_loss,balanced_subsample,0.6,0.5867156489097218,0.7408416666666666,0.5883216695826043,0.5123663374418415,0.5477232733671703,0.7673352602029684
11,100,12.0,24,15,0.3,gini,balanced,0.5,0.6802376408417302,0.6923333333333334,0.4983909817901532,0.7037248659973335,0.583521342839094,0.7668923388435823
11,400,12.0,24,15,log2,entropy,balanced_subsample,0.5,0.6816165644328802,0.6951916666666667,0.5017186828639506,0.6989633499306179,0.5841396168495253,0.767364687636978
11,200,12.0,12,15,0.3,gini,balanced,0.5,0.6805569093084912,0.6923666666666667,0.49843024711569944,0.7041057872826708,0.5836791771923493,0.7669802305687426
11,200,12.0,2,15,log2,entropy,balanced,0.5,0.6819071280862081,0.6929,0.4990452309769505,0.7039697439664789,0.5840538161132306,0.7672565460536894
11,100,12.0,8,15,log2,entropy,balanced,0.5,0.6807592572889568,0.69215,0.4981839844725868,0.7053573857916361,0.5839396328415362,0.7671942995403446
11,200,,12,20,sqrt,gini,balanced,0.5,0.679185344630604,0.6957333333333333,0.5023700411069371,0.6949636764345768,0.5831773140326042,0.7659939841010525
11,300,12.0,2,20,sqrt,gini,balanced_subsample,0.5,0.6827236657720248,0.693825,0.5001163737926219,0.7015753816015019,0.5839589632095662,0.7673082203539162
11,200,8.0,12,15,0.5,entropy,balanced,0.55,0.6311580060222517,0.718425,0.5359307569218833,0.6014475008842816,0.566802138488955,0.761863956310554
11,200,12.0,16,20,log2,entropy,balanced_subsample,0.5,0.6824559861910542,0.6942833333333334,0.5006510543193081,0.700922373683781,0.5840966805731906,0.7672476554455825
11,200,6.0,2,15,log2,gini,balanced_subsample,0.5,0.6489240260330708,0.681725,0.4863827211862163,0.6997251925012924,0.5738672498242717,0.7564882883511004
11,200,12.0,12,15,log2,entropy,balanced,0.5,0.6819071280862081,0.6929,0.4990452309769505,0.7039697439664789,0.5840538161132306,0.7672565460536894
11,800,6.0,24,1,log2,gini,balanced_subsample,0.5,0.6388606613587658,0.6737083333333334,0.4781326244492189,0.7144994966397301,0.5728933733296973,0.7568105078941614
11,650,12.0,12,15,log2,gini,balanced_subsample,0.4,0.6159686741012564,0.6219833333333333,0.43838655654638364,0.8333197290017141,0.5745291513468898,0.7673717502146036
11,100,16.0,4,15,log2,entropy,balanced_subsample,0.5,0.6766430976473239,0.69785,0.5049360802536846,0.6888689358691807,0.5827329850162266,0.7673287240052984
11,100,12.0,24,15,sqrt,log_loss,balanced,0.5,0.6807592572889568,0.69215,0.4981839844725868,0.7053573857916361,0.5839396328415362,0.7671942995403446
11,200,24.0,12,15,log2,log_loss,balanced_subsample,0.5,0.6728995874593248,0.7005666666666667,0.508325052221704,0.6819851440698719,0.5824870442239316,0.7650406374428118
11,500,12.0,6,1,0.3,gini,balanced_subsample,0.5,0.6773620408219367,0.6965416666666666,0.5033470648815654,0.6915081762033032,0.5826121840793169,0.765598825226621
